psi_deg,lat_deg,lon_deg,elev_m,eff_radius_km,ang_rad,radius_px,x_px,y_px,sun_visible
106.69921875,51.612868021670465,-87.99370399226275,2710.353437927939,1740.1103534379283,0.004900394260117095,32.76707763969829,-9.415536516472214,31.385172441026896,True
106.875,51.437087741960156,-87.99464272273903,2710.3485823878764,1740.1103485823883,0.0049003942465009115,32.76707754865058,-9.511780530781968,31.356138190369016,True
107.05078125,51.26130745481058,-87.99557425594257,2710.343727643569,1740.1103437276438,0.004900394232771448,32.76707745684539,-9.607935015834121,31.326808803234556,True
107.2265625,51.08552716032488,-87.99649869166511,2710.338873683663,1740.110338873684,0.004900394219109951,32.767077365494686,-9.703999066938794,31.29718455684417,True
107.40234375,50.9097468586044,-87.9974161279183,2710.3340204972155,1740.1103340204975,0.004900394205471111,32.767077274295474,-9.799971779818428,31.267265729743837,True
107.578125,50.73396654974861,-87.99832666097366,2710.329168073482,1740.1103291680738,0.0049003941917416475,32.76707718249029,-9.895852250914398,31.237052602820075,True
107.75390625,50.55818623385528,-87.99923038540138,2710.3243164018218,1740.110324316402,0.004900394178148119,32.76707709159407,-9.991639578220324,31.20654546189645,True
107.9296875,50.382405911020435,-88.00012739410816,2710.3194654718136,1740.1103194654722,0.004900394164486623,32.76707700024336,-10.087332859738176,31.175744592819655,True
108.10546875,50.20662558133843,-88.00101777837403,2710.314615273158,1740.1103146152734,0.004900394150802471,32.76707690874116,-10.182931194857028,31.144650285790107,True
108.28125,50.03084524490196,-88.0019016278882,2710.309765795825,1740.110309765796,0.004900394137118319,32.76707681723896,-10.278433683815685,31.11326283362518,True
108.45703125,49.85506490180212,-88.00277903078396,2710.3049170300146,1740.1103049170304,0.004900394123456823,32.76707672588826,-10.37383942775684,31.081582531900878,True
108.6328125,49.67928455212845,-88.00365007367266,2710.300068965933,1740.1103000689664,0.004900394109840638,32.767076634840535,-10.469147528735567,31.049609678948986,True
108.80859375,49.50350419596891,-88.00451484167681,2710.2952215939395,1740.1102952215942,0.004900394096179142,32.767076543489836,-10.564357089483542,31.017344575137322,True
108.984375,49.327723833410005,-88.00537341846236,2710.290374904907,1740.1102903749052,0.004900394082517645,32.76707645213913,-10.659467213948584,30.984787524446347,True
109.16015625,49.15194346453672,-88.00622588627009,2710.2855288893643,1740.1102855288898,0.00490039406890146,32.767076361091405,-10.754477007017991,30.951938833603243,True
109.3359375,48.976163089432646,-88.00707232594625,2710.2806835383167,1740.1102806835386,0.004900394055239963,32.76707626974069,-10.849385574225948,30.91879881122133,True
109.51171875,48.80038270817991,-88.00791281697235,2710.275838842873,1740.110275838843,0.004900394041601123,32.76707617854148,-10.944192022406623,30.88536776965804,True
109.6875,48.6246023208593,-88.00874743749424,2710.2709947942094,1740.1102709947945,0.004900394027939627,32.76707608719078,-11.038895459105417,30.851646023294958,True
109.86328125,48.448821927550235,-88.00957626435044,2710.266151383764,1740.1102661513842,0.004900394014300786,32.767075995991554,-11.133494993039733,30.81763388982102,True
110.0390625,48.27304152833082,-88.0103993730998,2710.2613086030406,1740.1102613086034,0.004900394000684601,32.76707590494384,-11.22798973380462,30.783331689372563,True
110.21484375,48.09726112327784,-88.01121683804833,2710.256466443708,1740.110256466444,0.0049003939870457605,32.76707581374462,-11.322378791876794,30.748739744531747,True
110.390625,47.92148071246686,-88.01202873227554,2710.251624897514,1740.1102516248977,0.004900393973429575,32.7670757226969,-11.416661278935337,30.713858381177236,True
110.56640625,47.74570029597214,-88.01283512765994,2710.246783956456,1740.1102467839569,0.004900393959768079,32.76707563134619,-11.510836307399824,30.678687927201306,True
110.7421875,47.56991987386679,-88.01363609490411,2710.2419436125333,1740.110241943613,0.004900393946151893,32.76707554029847,-11.604902991071627,30.643228714210963,True
110.91796875,47.394139446222695,-88.0144317035589,2710.2371038579,1740.1102371038583,0.004900393932490397,32.76707544894776,-11.69886044434614,30.60748107539639,True
111.09375,47.21835901311055,-88.0152220220473,2710.2322646850507,1740.1102322646855,0.004900393918896867,32.767075358051535,-11.792707783130668,30.571445347937303,True
111.26953125,47.04257857459999,-88.01600711768751,2710.227426086287,1740.1102274260866,0.004900393905212714,32.76707526654933,-11.886444123718123,30.535121870027563,True
111.4453125,46.86679813075943,-88.01678705671559,2710.222588054201,1740.1102225880545,0.004900393891664497,32.76707517595609,-11.980068584375692,30.498510984971254,True
111.62109375,46.69101768165627,-88.01756190430747,2710.2177505814066,1740.1102177505818,0.004900393878048311,32.76707508490836,-12.07358028338031,30.461613036095,True
111.796875,46.51523722735677,-88.01833172460043,2710.21291366083,1740.1102129136611,0.004900393864386815,32.76707499355765,-12.16697834061725,30.42442837084013,True
111.97265625,46.3394567679262,-88.01909658071419,2710.2080772853387,1740.1102080772857,0.004900393850793285,32.76707490266141,-12.260261877269881,30.38695733990796,True
112.1484375,46.163676303428765,-88.0198565347713,2710.20324144791,1740.1102032414483,0.004900393837131788,32.76707481131071,-12.35343001497988,30.349200295148254,True
112.32421875,45.987895833927666,-88.02061164791712,2710.1984061416874,1740.110198406142,0.004900393823538259,32.76707472041448,-12.446481877155268,30.311157592788682,True
112.5,45.8121153594851,-88.02136198033949,2710.193571359962,1740.1101935713602,0.004900393809922073,32.767074629366746,-12.539416587729116,30.272829590341793,True
112.67578125,45.63633488016231,-88.0221075912876,2710.188737096124,1740.1101887370965,0.0049003937962832315,32.767074538167535,-12.6322332719639,30.234216648567486,True
112.8515625,45.460554396019624,-88.02284853909067,2710.183903343448,1740.1101839033438,0.004900393782712358,32.76707444742279,-12.72493105646832,30.195319131465986,True
113.02734375,45.28477390711636,-88.0235848811762,2710.179070095572,1740.110179070096,0.0049003937690961724,32.76707435637507,-12.817509068443764,30.15613740445839,True
113.203125,45.10899341351099,-88.02431667408756,2710.1742373461257,1740.1101742373464,0.0049003937555026425,32.76707426547883,-12.90996643668787,30.11667183675842,True
113.37890625,44.933212915261024,-88.02504397350141,2710.1694050889646,1740.1101694050892,0.004900393741863802,32.76707417427962,-13.00230229077831,30.0769227994149,True
113.5546875,44.75743241242318,-88.02576683424465,2710.1645733177143,1740.1101645733181,0.004900393728292927,32.76707408353487,-13.09451576191565,30.036890667257907,True
113.73046875,44.58165190505322,-88.02648531031082,2710.159742026498,1740.1101597420268,0.004900393714654086,32.76707399233566,-13.186605981790331,29.996575816252953,True
113.90625,44.405871393206155,-88.02719945487641,2710.154911209336,1740.1101549112097,0.0049003937010379,32.76707390128794,-13.27857208385653,29.95597862641598,True
114.08203125,44.23009087693608,-88.02790932031651,2710.1500808601722,1740.1101500808604,0.004900393687467026,32.767073810543195,-13.370413202558064,29.915099480002517,True
114.2578125,44.05431035629635,-88.0286149582203,2710.1452509733726,1740.1101452509738,0.0049003936738281845,32.76707371934397,-13.462128473143379,29.873938761092493,True
114.43359375,43.87852983133947,-88.02931641940611,2710.140421543122,1740.1101404215435,0.0049003936602346546,32.76707362844774,-13.55371703266364,29.832496857799196,True
114.60937499999999,43.70274930211721,-88.03001375393609,2710.1355925637818,1740.1101355925641,0.004900393646641125,32.767073537551504,-13.645178018929494,29.790774159914534,True
114.78515625000001,43.526968768680504,-88.03070701113066,2710.1307640299533,1740.1101307640304,0.00490039363307025,32.76707344680676,-13.736510571139554,29.748771060287517,True
114.9609375,43.35118823107963,-88.03139623958253,2710.125935936064,1740.1101259359364,0.004900393619454065,32.76707335575903,-13.827713829447212,29.70648795385627,True
115.13671875,43.17540768936405,-88.03208148717047,2710.121108276631,1740.1101211082769,0.004900393605837878,32.76707326471131,-13.918786935539577,29.663925238882516,True
115.31249999999999,42.999627143582536,-88.03276280107276,2710.1162810465985,1740.1101162810469,0.0049003935922443485,32.76707317381508,-14.009729032267389,29.62108331612124,True
115.48828125000001,42.823846593783124,-88.03344022778029,2710.1114542405494,1740.110111454241,0.004900393578673474,32.76707308307033,-14.10053926365099,29.577962588817858,True
115.6640625,42.648066040013205,-88.03411381310947,2710.1066278533262,1740.1101066278536,0.0049003935651025995,32.76707299232559,-14.191216774886264,29.534563462705517,True
115.83984375,42.47228548231942,-88.03478360221473,2710.1018018799414,1740.1101018018803,0.004900393551463758,32.76707290112637,-14.281760712284603,29.490886345865803,True
116.01562499999999,42.29650492074779,-88.03544963960083,2710.0969763153216,1740.1100969763156,0.00490039353791554,32.767072810533115,-14.372170224074088,29.44693165036073,True
116.19140625,42.12072435534364,-88.03611196913494,2710.0921511545457,1740.110092151155,0.004900393524299353,32.767072719485384,-14.462444458823688,29.402699788956173,True
116.3671875,41.944943786151676,-88.03677063405829,2710.0873263927842,1740.110087326393,0.0049003935107058225,32.76707262858915,-14.552582567104022,29.358191178525566,True
116.54296874999999,41.76916321321597,-88.03742567699771,2710.0825020252205,1740.1100825020255,0.004900393497112293,32.76707253769292,-14.64258370043521,29.313406237866293,True
116.71875000000001,41.593382636579896,-88.03807713997693,2710.0776780470833,1740.1100776780474,0.004900393483541418,32.76707244694817,-14.732447011761193,29.2683453886481,True
116.89453125,41.417602056286384,-88.03872506442752,2710.072854453711,1740.110072854454,0.004900393469947887,32.76707235605193,-14.822171655119197,29.22300905473158,True
117.0703125,41.24182147237759,-88.03936949119966,2710.068031240605,1740.1100680312409,0.0049003934563543565,32.76707226515569,-14.91175678605518,29.177397662976606,True
117.24609374999999,41.06604088489515,-88.04001046057273,2710.063208403083,1740.1100632084033,0.004900393442783482,32.76707217441095,-15.001201561429914,29.131511642831185,True
117.42187500000001,40.89026029388012,-88.04064801226558,2710.0583859368217,1740.1100583859372,0.004900393429235263,32.767072083817695,-15.090505139357134,29.08535142619289,True
117.59765625,40.714479699372994,-88.04128218544658,2710.0535638372958,1740.1100535638377,0.004900393415664389,32.76707199307296,-15.1796666791392,29.038917447271643,True
117.7734375,40.53869910141371,-88.04191301874361,2710.048742100161,1740.1100487421004,0.004900393402070858,32.76707190217672,-15.268685341553287,28.992210143123874,True
117.94921874999999,40.36291850004165,-88.04254055025366,2710.043920721255,1740.1100439207216,0.004900393388499983,32.767071811431975,-15.357560288863427,28.945229953646333,True
118.125,40.187137895295585,-88.04316481755221,2710.0390996961332,1740.1100390996965,0.004900393374929108,32.76707172068723,-15.446290684475388,28.89797732090171,True
118.30078125,40.01135728721391,-88.04378585770272,2710.034279020791,1740.1100342790212,0.004900393361380889,32.76707163009397,-15.534875693297497,28.850452689784678,True
118.47656249999999,39.835576675834375,-88.04440370726543,2710.029458691041,1740.1100294586913,0.004900393347742046,32.76707153889475,-15.623314481174804,28.802656506950182,True
118.65234375000001,39.65979606119424,-88.04501840230645,2710.024638702857,1740.1100246387032,0.004900393334193827,32.76707144830149,-15.7116062162648,28.7545892233418,True
118.828125,39.48401544333035,-88.0456299784064,2710.01981905215,1740.1100198190525,0.00490039332057764,32.76707135725376,-15.799750067026398,28.706251290456912,True
119.00390625,39.30823482227891,-88.04623847066881,2710.014999734973,1740.1100149997353,0.004900393307052078,32.767071266812,-15.887745204327462,28.657643164201527,True
