frame,time_s_center,time_s_from_start,moon_distance_km,moon_px,sun_px,scale_pct,screen_x_px,screen_y_px,alpha_deg,beta_deg,angular_sep_deg,sun_az_deg,sun_alt_deg,moon_az_deg,moon_alt_deg
484,-2785.0925462731366,2614.9074537268634,354940.9733377237,65.46013373322812,62.27213000304736,13.092026746645624,26.256266564730147,-26.29782822903883,0.22498323744118132,-0.22533936505056695,0.31842462634787744,180.5271140322364,57.25687475203831,180.9405431257841,57.03085439419139
485,-2779.689844922461,2620.310155077539,354941.0913643014,65.46011196613566,62.27212888311114,13.092022393227133,26.188271619402812,-26.262577102035056,0.22440061209905676,-0.2250373102664223,0.3177992920038162,180.56867004782333,57.25672520777952,180.98103023608527,57.03101042318624
486,-2774.2871435717857,2625.7128564282143,354941.2101505518,65.46009005895488,62.27212776284392,13.092018011790977,26.12032715762346,-26.227255988476163,0.22381841928676663,-0.22473465577900978,0.3171739628858277,180.61022571689563,57.25656247585499,181.021517646356,57.03115385284598
487,-2768.8844422211105,2631.1155577788895,354941.32969639025,65.46006801170172,62.27212664224562,13.092013602340344,26.05243324177731,-26.1918649217683,0.2232366595390919,-0.2244314018745175,0.31654863893874485,180.65178101028079,57.256386556469366,181.0620053294984,57.031284683100914
488,-2763.481740870435,2636.518259129565,354941.4500021509,65.46004582431483,62.27212552131613,13.092009164862967,25.98458994226854,-26.15640393898656,0.22265533345952465,-0.22412754887057168,0.3159233201778466,180.6933358988053,57.256197449843434,181.10249325853863,57.03140291386572
489,-2758.0790395197596,2641.9209604802404,354941.57106772193,65.46002349681513,62.2721244000556,13.092004699363024,25.916797318277954,-26.120873073114137,0.22207444155538775,-0.2238230970497364,0.3152980065254393,180.73489035330033,57.25599515621419,181.14298140633014,57.03150854510697
490,-2752.6763381690844,2647.3236618309156,354941.6928924808,65.46000102931767,62.27212327846398,13.092000205863533,25.84905545589895,-26.085272368938607,0.22149398456460806,-0.2235180467957238,0.31467269813775006,180.77644434459796,57.255779675834695,181.18346974614886,57.03160157670481
491,-2747.273636818409,2652.726363181591,354941.81547714584,65.45997842169031,62.272122156541336,13.091995684338062,25.78136440149855,-26.049601853368692,0.22091396288471046,-0.22321239833904796,0.31404739482219834,180.81799784353032,57.255551008974635,181.22395825064575,57.03168200871131
492,-2741.8709354677335,2658.1290645322665,354941.93882189365,65.45995567390075,62.27212103428751,13.091991134780152,25.713724183230326,-26.01386154682463,0.22033437675715428,-0.2229061518546258,0.31342209623681283,180.85955082093633,57.25530915591941,181.2644468921915,57.031749841250814
493,-2736.4682341170583,2663.5317658829417,354942.0629262584,65.4599327860352,62.27211991170242,13.091986557207038,25.646134920594548,-25.97805150868202,0.21975522720611748,-0.22259930785116952,0.3127968028270887,180.9011032476538,57.25505411697078,181.3049356445892,57.03180507412565
494,-2731.065532766383,2668.934467233617,354942.1877895816,65.45990975821539,62.272118788786514,13.091981951643078,25.578596659477725,-25.94217176677514,0.21917651462500598,-0.22229186656712435,0.3121715144024455,180.94265509452617,57.2547858924467,181.34542448049027,57.03184770742839
495,-2725.662831415708,2674.337168584292,354942.31341342843,65.45988659015295,62.27211766553926,13.09197731803059,25.511109502388543,-25.906222374899805,0.21859823989240193,-0.2219838284633915,0.3115462312711047,180.98420633239908,57.254504482681064,181.38591337343647,57.03187774104227
496,-2720.260130065032,2679.739869934968,354942.4397961523,65.45986328215187,62.272116541961175,13.091972656430375,25.44367340082796,-25.87020331921651,0.21802040259295233,-0.2216751934213281,0.3109209524202048,181.02575693211597,57.25420988802475,181.42640229459468,57.031895175454736
497,-2714.857428714357,2685.142571285643,354942.56693904486,65.45983983397423,62.27211541805187,13.091967966794845,25.37628855004133,-25.834114694221608,0.2174430043998676,-0.22136596225058447,0.3102956789633708,181.067306864533,57.25390210884351,181.46689121897137,57.0319000102276
498,-2709.4547273636817,2690.5452726363183,354942.6948416693,65.45981624570086,62.27211429381143,13.091963249140173,25.308954940994507,-25.797956504463986,0.21686604523595548,-0.22105613499008195,0.30967041023684494,181.10885610050082,57.253581145520506,181.5073801183581,57.03189224572112
499,-2704.0520260130065,2695.9479739869935,354942.8235036265,65.45979251740572,62.27211316923992,13.091958503481143,25.241672636090676,-25.761728786135745,0.21628952563614548,-0.2207457119498818,0.30904514619929935,181.15040461087793,57.25324699845456,181.5478689656751,57.031871882036505
500,-2698.649324662331,2701.350675337669,354942.95292537194,65.45976864900508,62.27211204433732,13.091953729801018,25.174441733705972,-25.72543159177477,0.215713446443607,-0.2204346935801069,0.3084198871248417,181.19195236652763,57.252899668060344,181.58835773441112,57.03183891914906
501,-2693.2466233116556,2706.7533766883444,354943.0831066167,65.45974464055256,62.27211091910375,13.091948928110511,25.107262302929445,-25.689064960853585,0.2151378082505578,-0.2201230802189277,0.3077946330315542,181.23349933831366,57.25253915476899,181.62884639759417,57.03179335716401
502,-2687.8439219609804,2712.1560780390196,354943.2140476249,65.45972049199972,62.27210979353902,13.091944098399944,25.040134366806214,-25.65262891295018,0.2145626112546801,-0.21981087203404517,0.3071693835396419,181.27504549710412,57.25216545902835,181.66933492753245,57.031735196376104
503,-2682.4412206103048,2717.5587793896952,354943.3457482563,65.45969620337273,62.272108667643224,13.091939240674547,24.973058006106125,-25.616123493719932,0.21398785614827948,-0.21949806941660865,0.30654413877468006,181.31659081377387,57.25177858130124,181.70982329744615,57.03166443686875
504,-2677.0385192596295,2722.9614807403705,354943.4782084019,65.45967177469207,62.27210754141633,13.091934354938415,24.906033308446467,-25.579548751138894,0.2134135436823347,-0.21918467277765288,0.3059188989170257,181.35813525919727,57.25137852206778,181.75031148066134,57.031581078722525
505,-2671.6358179089543,2728.3641820910457,354943.61142816505,65.45964720593891,62.27210641485833,13.09192944118778,24.83906027751076,-25.54290469663314,0.21283967388862332,-0.21887068221502812,0.30529366342065223,181.39967880425763,57.25096528182366,181.7907994491937,57.031485122350965
506,-2666.233116558279,2733.766883441721,354943.7454074041,65.45962249713975,62.272105287969374,13.091924499427948,24.772139043858445,-25.506191399429465,0.21226624788608034,-0.21855609832185963,0.3046684328525155,181.44122141983917,57.25053886108081,181.83128717705097,57.031376567682344
507,-2660.8304152076034,2739.1695847923966,354943.8801469182,65.45959764814748,62.27210416074914,13.091919529629495,24.705269630497085,-25.469408878639022,0.2116932658720638,-0.21824092126184894,0.3040432068288773,181.48276307683446,57.250099260367165,181.8717746365591,57.031255415095714
508,-2655.427713856928,2744.572286143072,354944.01564552763,65.45957265918004,62.27210303319791,13.091914531836007,24.638452103907145,-25.43255717447889,0.2111207284164361,-0.21792515137954707,0.3034179853551701,181.52430374613482,57.24964648022751,181.9122618007243,57.03112166480403
509,-2650.025012506253,2749.974987493747,354944.15190371586,65.45954753014854,62.27210190531558,13.091909506029708,24.571686535591756,-25.395636330231895,0.2105486361320969,-0.21760878904577463,0.30279276848536846,181.5658433986444,57.24918052122155,181.95274864264297,57.03097531700872
510,-2644.622311155578,2755.377688844422,354944.2889217539,65.45952226100334,62.27210077710232,13.09190445220067,24.50497298708266,-25.358646383743388,0.2099769895465037,-0.21729183458476045,0.30216755618027474,181.60738200526512,57.24870138392637,181.99323513525172,57.03081637197571
511,-2639.219609804902,2760.780390195098,354944.4266988321,65.45949685189409,62.272099648557976,13.091899370378817,24.438311515952766,-25.32158737233776,0.20940578915319194,-0.21697428831626964,0.3015423483736992,181.64891953690775,57.24820906893442,182.03372125143224,57.03064482999101
512,-2633.816908454227,2766.183091545773,354944.5652358875,65.4594713026483,62.272098519682494,13.09189426052966,24.37170220813049,-25.284459344759547,0.2088350356886653,-0.21665615065792268,0.3009171452383506,181.69045596448677,57.24770357685457,182.07420696451427,57.03046069125783
513,-2628.4142071035517,2771.5857928964483,354944.70453268423,65.45944561330978,62.27209739047594,13.091889122661957,24.305145068837582,-25.247262314911694,0.20826472919787814,-0.21633742172879436,0.3002919462518119,181.73199125892427,57.24718490831175,182.1146922465662,57.03026395629797
514,-2623.011505752876,2776.988494247124,354944.8445886289,65.45941978398832,62.27209626093832,13.091883956797664,24.238640195801572,-25.209996338198682,0.20769487051843608,-0.21601810200357238,0.29966675169766627,181.77352539114509,57.24665306394721,182.15517707111061,57.03005462528949
515,-2617.608804402201,2782.391195597799,354944.9854044641,65.45939381454728,62.27209513106966,13.091878762909456,24.17218769098139,-25.172661472682922,0.207125460524202,-0.21569819197971954,0.29904156190050923,181.8150583320832,57.2461080444176,182.19566141174448,57.029832698403
516,-2612.2061030515256,2787.7938969484744,354945.12697985367,65.459367705049,62.27209400086991,13.091873541009802,24.105787575407874,-25.135257739873794,0.2065564993955917,-0.2153776918414879,0.2984163764783506,181.85659005267357,57.2455498503968,182.23614524079335,57.029598176143374
517,-2606.8034017008504,2793.1965982991496,354945.2693144984,65.459341455549,62.27209287033914,13.091868291109797,24.039439875754674,-25.097785162840204,0.2059879873613718,-0.21505660178649283,0.2977911950924543,181.89812052386137,57.244978482574034,182.27662853068037,57.029351059017344
518,-2601.4007003501747,2798.5992996498253,354945.4124084936,65.45931506603004,62.272091739477375,13.091863013206009,23.973144706736285,-25.06024380649605,0.20541992540470216,-0.21473492237090572,0.29716601818474364,181.93964971659722,57.244393941654856,182.31711125521537,57.02909134718515
519,-2595.9979989994995,2804.0020010005005,354945.5562622687,65.45928853641327,62.27209060828448,13.091857707282653,23.90690211773417,-25.022633705116654,0.20485231394892447,-0.21441265388836622,0.2965408456199476,181.98117760183587,57.24379622836088,182.35759338718498,57.028819041088894
520,-2590.5952976488243,2809.4047023511757,354945.700875531,65.45926186675295,62.27208947676053,13.09185237335059,23.8407121835624,-24.98495490594308,0.20428515363530386,-0.21408979674361328,0.2959156774935174,182.0227041505413,57.24318534342988,182.398074899783,57.02853414107452
521,-2585.192596298149,2814.807403701851,354945.8462483947,65.45923505702847,62.2720883449056,13.091847011405694,23.7745749092753,-24.94720742326663,0.20371844450735596,-0.2137663510590504,0.295290513283845,182.06422933368188,57.2425612876157,182.43855576511078,57.02823664778972
522,-2579.7898949474734,2820.2101050525266,354945.99238052435,65.45920810730195,62.27208721271963,13.09184162146039,23.708490430343865,-24.909391331894323,0.20315218772609478,-0.21344231747562045,0.2946653536156499,182.10575312223335,57.24192406168813,182.47903595732376,57.02792656137351
523,-2574.387193596798,2825.612806403202,354946.1392728542,65.45918101740146,62.27208608020253,13.091836203480293,23.642458721840846,-24.871506633578,0.2025863830781325,-0.2131176960082807,0.2940401977121969,182.14727548717718,57.24127366643367,182.51951544806272,57.02760388261513
524,-2568.984492246123,2831.015507753877,354946.2869236537,65.45915378764651,62.27208494735444,13.091830757529301,23.57647996488325,-24.833553424464423,0.20202103211560835,-0.21279248748082752,0.2934150465994893,182.18879639950626,57.240610102653754,182.55999421221432,57.02726861150043
525,-2563.5817908954473,2836.4182091045527,354946.4353345664,65.45912641773434,62.27208381417535,13.091825283546868,23.510554113812304,-24.79553169738772,0.20145613444749172,-0.21246669183180553,0.2927898993229136,182.23031583021466,57.23993337116711,182.60047222110347,57.02692074892833
526,-2558.179089544772,2841.820910455228,354946.5845047529,65.45909890782012,62.272082680665214,13.091819781564023,23.444681282043234,-24.75744151723636,0.20089169104580598,-0.21214030961716943,0.2921647563141425,182.2718337503078,57.2392434728078,182.6409494485634,57.026560295188375
527,-2552.776388194097,2847.223611805903,354946.73443417007,65.45907125791213,62.27208154682394,13.091814251582425,23.37886147836556,-24.719282901908382,0.20032770198606964,-0.21181334099022847,0.29153961709565657,182.31335013079484,57.23854040842619,182.68142586678636,57.026187250993914
528,-2547.3736868434216,2852.6263131565784,354946.88512364274,65.45904346785862,62.27208041265182,13.091808693571725,23.313094833051256,-24.681055925606564,0.1997641683847453,-0.21148578658674896,0.29091448225573674,182.35486494269676,57.23782417888851,182.72190144988284,57.02580161658615
529,-2541.970985492746,2858.029014507254,354947.0365717679,65.4590155379187,62.27207927814863,13.091803107583742,23.247381317356652,-24.64276058881193,0.19920108999574043,-0.21115764641079987,0.2902893509874005,182.39637815703833,57.237094785077865,182.76237616946847,57.02540339286224
530,-2536.5682841420708,2863.4317158579292,354947.1887796745,65.45898746788451,62.27207814331434,13.091797493576902,23.181721116133502,-24.60439699200112,0.19863846840319382,-0.21082892132327982,0.2896642243629847,182.43788974485653,57.23635222789176,182.80285000052385,57.02499257986714
531,-2531.1655827913955,2868.8344172086045,354947.34174714005,65.45895925779746,62.272077008149196,13.091791851559492,23.116114183959073,-24.56596512795312,0.19807630321809422,-0.21049961126226185,0.2890391014293494,182.47939967719324,57.23559650824525,182.84332291441692,57.02456917859678
532,-2525.7628814407203,2874.2371185592797,354947.49547434493,65.45893090762463,62.272075872652835,13.091786181524927,23.050560596210477,-24.52746504569661,0.19751459508652575,-0.21016971664780418,0.28841398229420645,182.5209079250959,57.23482762706934,182.88379488441674,57.02413318957557
533,-2520.3601800900447,2879.6398199099553,354947.6499604557,65.4589024175201,62.27207473682549,13.091780483504017,22.985060449863656,-24.48889680604239,0.19695334483964574,-0.20983923800092266,0.2877888672652402,182.56241445962795,57.23404558531001,182.92426588414585,57.02368461324099
534,-2514.9574787393694,2885.0425212606306,354947.80520637316,65.4588737873181,62.27207360066716,13.09177475746362,22.919613804159223,-24.45026045120348,0.19639255298526884,-0.20950817568327457,0.2871637563122776,182.60391925185306,57.233250383930084,182.96473588663318,57.02322345020852
535,-2509.554777388694,2890.445222611306,354947.96121114085,65.45884501719539,62.272072464177924,13.091769003439078,22.85422066012872,-24.411555996636913,0.19583221953243385,-0.2091765298272544,0.28653864889676234,182.64542227284647,57.232442023908725,183.0052048640035,57.02274970134186
536,-2504.152076038019,2895.847923961981,354948.1179757758,65.45881610696479,62.272071327357565,13.091763221392958,22.788881155648127,-24.37278352219357,0.19527234566275642,-0.2088443011170264,0.28591354568438176,182.68692349369604,57.23162050623991,183.04567279054157,57.02226336696169
537,-2498.7493746873433,2901.2506253126567,354948.27549906616,65.45878705685014,62.27207019020635,13.091757411370027,22.723595274225968,-24.33394303532122,0.19471293123512512,-0.20851148961635657,0.2852884459837968,182.72842288549117,57.23078583193495,183.08613963810828,57.02176444803336
538,-2493.346673336668,2906.653326663332,354948.43378261966,65.45875786655533,62.27206905272398,13.091751573311067,22.658363147311174,-24.2950346132607,0.19415397737608334,-0.20817809598704504,0.28466335040614094,182.76992041933624,57.22993800202036,183.1266053809009,57.0212529449328
539,-2487.943971985993,2912.056028014007,354948.59282432764,65.45872853646962,62.272067914910856,13.091745707293926,22.59318478039426,-24.25605827483262,0.1935954841328755,-0.2078441203903081,0.28403825845985853,182.81141606634077,57.22907701753891,183.1670699911424,57.02072885855848
540,-2482.5412706353172,2917.4587293646828,354948.7526267343,65.45869906612417,62.27206677676649,13.091739813224834,22.528060269527455,-24.217014080842024,0.19303745232874076,-0.20750956334711337,0.283413170445689,182.85290979762732,57.22820287954912,183.2075334424894,57.020192189460886
541,-2477.138569284642,2922.861430715358,354948.9131874072,65.45866945596795,62.27206563829127,13.091733891193591,22.462989597240345,-24.177902038987156,0.19247988181417738,-0.20717442492337357,0.2827880856684528,182.89440158432345,57.22731558912625,183.2479957068193,57.019642938667324
542,-2471.735867933967,2928.264132066033,354949.0745078259,65.45863970572847,62.27206449948507,13.091727941145695,22.3979729328498,-24.13872224582204,0.19192277404020577,-0.20683870594637802,0.28216300508028297,182.93589139756892,57.22641514736034,183.2884567589532,57.01908110645034
543,-2466.3331665832916,2933.6668334167084,354949.236587743,65.4586098154518,62.27206336034788,13.091721963090357,22.333010281725667,-24.099474720688917,0.19136612905303432,-0.20650240658181337,0.2815379281920863,182.97737920851202,57.225501555358576,183.3289165711446,57.01850669376845
544,-2460.930465232616,2939.069534767384,354949.3994268493,65.45857978519524,62.272062220879675,13.09171595703905,22.26810164292124,-24.060159479014256,0.19080994684474648,-0.2061655269618136,0.2809128544537536,183.01886498831203,57.224574814243574,183.36937511555752,57.01791970162954
545,-2455.5277638819407,2944.4722361180593,354949.56302490475,65.45854961500353,62.272061081080516,13.091709923000709,22.203247170283934,-24.020776611311366,0.1902542287338082,-0.2058280678619076,0.28028778468836874,183.06034870813818,57.22363492515362,183.40983236679466,57.01732013040696
546,-2450.1250625312655,2949.8749374687345,354949.7273826309,65.45851930474396,62.27205994095041,13.091703860948792,22.138446901163775,-23.981326151727217,0.18969897504045494,-0.20549002957463963,0.2796627186860803,183.101830339169,57.22268188924327,183.45028829763737,57.01670798097847
547,-2444.7223611805903,2955.2776388194097,354949.89249937586,65.45848885453714,62.27205880048941,13.091697770907427,22.07370085443505,-23.94180812688079,0.1891441859266085,-0.20515141232804912,0.27903765608238157,183.14330985258962,57.22171570768365,183.49074288058173,57.01608325430378
548,-2439.3196598299146,2960.6803401700854,354950.05837587954,65.45845826424701,62.272057659697204,13.091691652849402,22.009009111911453,-23.902222593094763,0.18858986209349882,-0.20481221660469706,0.27841259706557275,183.18478721960508,57.22073638166038,183.53119608913042,57.01544595109986
549,-2433.9169584792394,2966.0830415207606,354950.2250111221,65.45842753406203,62.27205651857429,13.091685506812405,21.944371743543957,-23.862569601063715,0.1880360041407073,-0.20447244283891924,0.2777875417193438,183.2262624114212,57.21974391237646,183.57164789659902,57.01479607214981
550,-2428.514257128564,2971.485742871436,354950.39240560797,65.45839666388957,62.27205537712044,13.091679332777915,21.87978875422716,-23.822849170965664,0.1874826121103666,-0.20413209120356524,0.27716248955752804,183.2677353992582,57.218738301050045,183.61209827529441,57.014133618516254
551,-2423.1115557778885,2976.8884442221115,354950.56055947026,65.45836565370553,62.27205423533549,13.091673130741105,21.81526025543232,-23.78306137381483,0.18692968695783194,-0.20379116230708366,0.27653744103265454,183.30920615434852,57.21771954891533,183.65254719920736,57.013458590837736
552,-2417.7088544272133,2982.2911455727867,354950.729472395,65.45833450356812,62.27205309321969,13.091666900713625,21.750786288562665,-23.743206248104475,0.1863772290380663,-0.20344965647926172,0.27591239598565237,183.35067464793315,57.2166876572225,183.69299464123543,57.01277099005042
553,-2412.306153076538,2987.693846923462,354950.8991445215,65.45830321345213,62.27205195077295,13.091660642690425,21.686366926813243,-23.70328384661372,0.18582523897844688,-0.20310757417229788,0.2752873545317231,183.39214085126426,57.215642627237614,183.7334405747848,57.012070816982686
554,-2406.903451725863,2993.096548274137,354951.0695758715,65.45827178335388,62.27205080799528,13.091654356670777,21.622002170085104,-23.663294188253346,0.18527371677831603,-0.20276491554818363,0.27466231614796965,183.43360473560648,57.21458446024264,183.77388497212175,57.011358072772175
555,-2401.500750375187,2998.499249624813,354951.2407666385,65.45824021323816,62.27204966488667,13.09164804264763,21.557692149707933,-23.62323735437478,0.18472266356318812,-0.20242168130394478,0.2740372814662736,183.47506627223663,57.21351315753521,183.8143278075865,57.01063275803156
556,-2396.098049024512,3003.901950975488,354951.4127163237,65.4582085031973,62.27204852144706,13.091641700639459,21.493436847653843,-23.583113355907262,0.18417207917877687,-0.20207787153318196,0.2734122498097196,183.51652543243867,57.21242872042959,183.8547690531797,57.009894874000054
557,-2390.6953476738367,3009.3046523261633,354951.58542523603,65.45817665317476,62.27204737767668,13.09163533063495,21.429236414843036,-23.542922283774352,0.18362196491846103,-0.20173348701494184,0.27278722198337596,183.55798218751352,57.21133115025471,183.8952086835699,57.009144421238844
558,-2385.2926463231615,3014.7073536768385,354951.75889334036,65.45814466317744,62.272046233575225,13.091628932635487,21.365090798808996,-23.50266413165193,0.18307232033285903,-0.20138852769498694,0.27216219700253214,183.59943650876923,57.210220448356566,183.9356466702379,57.00838140116822
559,-2379.889944972486,3020.110055027514,354951.933120307,65.45811253326653,62.27204508914298,13.091622506653305,21.3010001046728,-23.462338970330077,0.1825231463229097,-0.20104299417984695,0.2715371752802818,183.6408883675268,57.2090966160965,183.9760829871497,57.00760581455637
560,-2374.4872436218106,3025.5127563781894,354952.10810676386,65.45808026332666,62.27204394437982,13.091616052665334,21.23696442726677,-23.421946866120205,0.1819744437013902,-0.20069688703767555,0.27091215714158656,183.68233773512375,57.20795965485112,184.01651760812447,57.006817662225615
561,-2369.0845422711354,3030.9154577288646,354952.2838521401,65.45804785346351,62.27204279928575,13.091609570692702,21.172983786818417,-23.381487846636563,0.18142621264181086,-0.20035020650504284,0.2702871422361478,183.72378458290308,57.20680956601385,184.05695050581423,57.006016945349856
562,-2363.68184092046,3036.31815907954,354952.46035654517,65.45801530365732,62.27204165386067,13.091603060731464,21.109058185530674,-23.34096193422191,0.18087845316323423,-0.20000295277334942,0.269662130076827,183.76522888222266,57.20564635099402,184.0973816526009,57.005203665164856
563,-2358.2791395697845,3041.7208604302155,354952.63762030186,65.45798261384897,62.272040508104766,13.091596522769795,21.045187785070908,-23.300369227253576,0.18033116665112564,-0.1996551266855123,0.2690371215763127,183.80667060445546,57.20447001121532,184.13781102338314,57.004377822262555
564,-2352.8764382191093,3047.1235617808907,354952.81564288784,65.4579497841352,62.272039362018,13.091589956827038,20.981372550067036,-23.259709728625,0.17978435280257754,-0.19930672826627738,0.26841211590790354,183.84810972098344,57.20328054811892,184.17823858997372,57.00353941807889
565,-2347.473736868434,3052.526263131566,354952.9944244315,65.45791681449276,62.272038215600325,13.09158336289855,20.9176126097967,-23.218983521699503,0.17923801272551657,-0.19895775822991166,0.2677871137022843,183.88954620320246,57.20207796316093,184.21866432678212,57.00268845336834
566,-2342.0710355177584,3057.9289644822416,354953.17396531056,65.45788370485242,62.27203706885184,13.091576740970485,20.85390796601063,-23.178190628896093,0.1786921464351284,-0.19860821676846996,0.26716211447035754,183.93098002252034,57.20086225781352,184.2590882062262,57.001824929429
567,-2336.6683341670832,3063.3316658329168,354953.35426508123,65.45785045529645,62.27203592177244,13.09157009105929,20.79025868773773,-23.137331103141598,0.17814675452308512,-0.1982581043354191,0.26653711830325505,183.97241115036078,57.19963343356436,184.29951020179408,57.0009488473103
568,-2331.265632816408,3068.734367183592,354953.53532366507,65.45781706583973,62.27203477436215,13.091563413167947,20.72666481590091,-23.096404986881854,0.17760183734022641,-0.19790742129441774,0.2659121250642515,184.01383955815493,57.1983914919177,184.33993028653813,57.00006020816924
569,-2325.862931465733,3074.137068534267,354953.7171416276,65.45778353637841,62.27203362662097,13.091556707275684,20.663126457377935,-23.0554123535213,0.177057395802539,-0.19755616827439934,0.26528713519148645,184.0552652173548,57.19713643439222,184.3803484345652,56.99915901290934
570,-2320.460230115057,3079.539769884943,354953.8997182893,65.45774986703822,62.27203247854903,13.091549973407643,20.5996436296402,-23.014353232726954,0.17651343005991255,-0.19720434552952534,0.2646621483324313,184.0966880994181,57.19586826252376,184.42076461858264,56.998245262829734
571,-2315.057528764382,3084.942471235618,354954.0830546588,65.45771605763362,62.27203133014613,13.091543211526723,20.536216352823534,-22.973227655116123,0.1759699402850667,-0.19685195332210012,0.26403716415617623,184.13810817582163,57.19458697786304,184.461178811357,56.99731895923619
572,-2309.6548274137067,3090.3451725862933,354954.2671489548,65.45768210849346,62.27203018141245,13.091536421698692,20.472844749992657,-22.932035704760523,0.17542692753268832,-0.19649899237246235,0.2634121832611559,184.17952541805366,57.19329258197681,184.50159098727977,56.99638010298838
573,-2304.2521260630315,3095.7478739369685,354954.4520024502,65.45764801938354,62.27202903234791,13.091529603876708,20.409528804722875,-22.8907773939726,0.1748843916622196,-0.19614546278606818,0.26278720499083474,184.22093979761402,57.19198507644758,184.5420011185631,56.99542869558225
574,-2298.849424712356,3101.150575287644,354954.6376150487,65.45761379032199,62.27202788295256,13.091522758064396,20.34626864533254,-22.84945280858174,0.17434233377336347,-0.19579136529831762,0.2621622299845531,184.26235128602016,57.19066446287347,184.58240917970642,56.99446473789364
575,-2293.4467233616806,3106.5532766383194,354954.8239866846,65.45757942132136,62.27202673322635,13.091515884264272,20.283064271424536,-22.808061971140223,0.17380075386289676,-0.1954367001024091,0.2615372577428988,184.3037598548034,57.1893307428682,184.62281514320114,56.99348823136139
576,-2288.0440220110054,3111.9559779889946,354955.0111173882,65.45754491237653,62.27202558316924,13.091508982475306,20.219915767452225,-22.766604945340276,0.17325965265465504,-0.19508146774405688,0.26091228851335224,184.3451654755058,57.18798391806173,184.66321898287927,56.99249917708472
577,-2282.6413206603297,3117.3586793396703,354955.1990062273,65.45751026365986,62.27202443278144,13.09150205273197,20.156823116539172,-22.725081745706913,0.17271903000420763,-0.19472566834767654,0.26028732165179636,184.38656811968565,57.186623990099434,184.70362067099688,56.99149757660357
578,-2277.2386193096545,3122.7613806903455,354955.38765476027,65.45747547488439,62.27202328206268,13.09149509497688,20.09378646871732,-22.683492469469158,0.17217888719731303,-0.1943693027463491,0.25966235799358395,184.42796775891574,57.18525096064192,184.74402018244203,56.99048343075796
579,-2271.8359179589793,3128.1640820410207,354955.5770613937,65.45744054634442,62.27202213101329,13.091488109268884,20.03080584868717,-22.64183715182816,0.1716392244458004,-0.19401237124165807,0.2590373972635475,184.46936436478632,57.18386483136582,184.78441749015147,56.989456740940334
580,-2266.433216608304,3133.566783391696,354955.7672277215,65.45740547774645,62.272020979632984,13.09148109554929,19.967881279348294,-22.600115827328533,0.17110004194606673,-0.19365487412956164,0.25841243917238205,184.51075790889604,57.18246560396404,184.82481256704023,56.9884175085652
581,-2261.0305152576284,3138.9694847423716,354955.9581523031,65.4573702693566,62.27201982792189,13.091474053871321,19.90501283356151,-22.558328555427256,0.17056134032261205,-0.19329681191948442,0.25778748387440503,184.55214836286373,57.18105328014387,184.8652053868257,56.98736573484605
582,-2255.627813906953,3144.372186093047,354956.14983590046,65.4573349210348,62.272018675879934,13.09146698420696,19.84220055825697,-22.516475383511782,0.17002311997774341,-0.19293818501743132,0.257162531299296,184.59353569832064,57.1796278616295,184.90559592282878,56.98630142111769
583,-2250.225112556278,3149.774887443722,354956.342278186,65.45729943284192,62.27201752350723,13.091459886568385,19.779444509754835,-22.474556363583844,0.16948538139422784,-0.1925789938689458,0.2565375814596773,184.6349198869129,57.17818935016004,184.9459841485307,56.98522456869003
584,-2244.8224112056027,3155.1775887943973,354956.53547947784,65.45726380471977,62.27201637080372,13.091452760943955,19.716744722407284,-22.43257153569396,0.1689481248665944,-0.19221923881716518,0.2559126341670024,184.67630090030428,57.17673774749038,184.9863700370838,56.98413517899203
585,-2239.419709854927,3160.580290145073,354956.72943950404,65.45722803671892,62.27201521776951,13.091445607343783,19.654101299901104,-22.390520977020316,0.16841135128348017,-0.19185892052336267,0.2552876898639443,184.71767871017065,57.1752730553911,185.0267535627383,56.98303325314755
586,-2234.017008504252,3165.982991495748,354956.92415838904,65.45719212881687,62.2720140644045,13.091438425763375,19.59151424205153,-22.34840471141413,0.16787506064347607,-0.19149803919186925,0.25466274806245515,184.75905328820664,57.173795275648295,185.06713469813164,56.98191879275697
587,-2228.6143071535766,3171.3856928464234,354957.11963572126,65.45715608109002,62.27201291070875,13.091431216218005,19.52898361668348,-22.306222796510564,0.16733925352792806,-0.19113659531650046,0.2540378088767035,184.80042460612012,57.17230441006372,185.10751341697957,56.980791799144264
588,-2223.2116058029014,3176.7883941970986,354957.3158718013,65.4571198934834,62.272011756682254,13.091423978696678,19.466509477976963,-22.26397528572249,0.16680393040126235,-0.19077458935489247,0.25341287231656895,184.84179263563607,57.17080046045452,185.14788969279886,56.97965227368546
589,-2217.8089044522258,3182.1910955477742,354957.51286694343,65.45708356593947,62.27201060232487,13.091416713187895,19.404091877791373,-22.221662228415905,0.16626909170801998,-0.19041202173000518,0.2527879383528042,184.88315734849297,57.16928342865412,185.18826349908156,56.97850021780779
590,-2212.4062031015505,3187.5937968984495,354957.7106202787,65.45704709861899,62.272009447636854,13.0914094197238,19.34173088506666,-22.17928368531896,0.1657347380390999,-0.1900488929621578,0.2521630071257825,184.92451871644883,57.167753316510314,185.22863480960504,56.97733563285477
