frame,time_s_center,time_s_from_start,moon_distance_km,moon_px,sun_px,scale_pct,screen_x_px,screen_y_px,alpha_deg,beta_deg,angular_sep_deg,sun_az_deg,sun_alt_deg,moon_az_deg,moon_alt_deg,utc_iso
507,-2660.8304152076034,2739.169584792397,354943.8801469182,65.45959764814748,62.27210416074914,13.091919529629497,24.705269630497085,-25.469408878639022,0.2116932658720638,-0.2182409212618489,0.3040432068288773,181.4827630768345,57.250099260367165,181.8717746365591,57.031255415095714,2006-03-29 10:09:43.725
508,-2655.427713856928,2744.572286143072,354944.01564552763,65.45957265918004,62.27210303319791,13.091914531836007,24.638452103907145,-25.43255717447889,0.2111207284164361,-0.217925151379547,0.3034179853551701,181.5243037461348,57.24964648022751,181.9122618007243,57.03112166480403,2006-03-29 10:09:49.127
509,-2650.025012506253,2749.974987493747,354944.15190371586,65.45954753014854,62.27210190531558,13.091909506029708,24.57168653559176,-25.39563633023189,0.2105486361320969,-0.2176087890457746,0.3027927684853684,181.5658433986444,57.24918052122155,181.95274864264297,57.03097531700872,2006-03-29 10:09:54.530
510,-2644.622311155578,2755.377688844422,354944.2889217539,65.45952226100334,62.27210077710232,13.09190445220067,24.50497298708266,-25.358646383743388,0.2099769895465037,-0.2172918345847604,0.3021675561802747,181.60738200526512,57.24870138392637,181.99323513525167,57.03081637197571,2006-03-29 10:09:59.933
511,-2639.219609804902,2760.780390195098,354944.4266988321,65.45949685189409,62.272099648557976,13.091899370378815,24.43831151595277,-25.32158737233776,0.2094057891531919,-0.2169742883162696,0.3015423483736992,181.64891953690773,57.24820906893442,182.03372125143224,57.03064482999101,2006-03-29 10:10:05.335
512,-2633.816908454227,2766.183091545773,354944.5652358875,65.4594713026483,62.272098519682494,13.09189426052966,24.37170220813049,-25.284459344759547,0.2088350356886653,-0.2166561506579226,0.3009171452383506,181.6904559644868,57.24770357685457,182.07420696451427,57.03046069125783,2006-03-29 10:10:10.738
513,-2628.414207103552,2771.5857928964483,354944.70453268423,65.45944561330978,62.27209739047594,13.091889122661955,24.305145068837582,-25.24726231491169,0.2082647291978781,-0.2163374217287943,0.3002919462518119,181.73199125892427,57.24718490831175,182.1146922465662,57.03026395629797,2006-03-29 10:10:16.141
514,-2623.011505752876,2776.988494247124,354944.8445886289,65.45941978398832,62.27209626093832,13.091883956797664,24.23864019580157,-25.20999633819868,0.207694870518436,-0.2160181020035723,0.2996667516976662,181.77352539114509,57.24665306394721,182.1551770711106,57.03005462528949,2006-03-29 10:10:21.544
515,-2617.608804402201,2782.391195597799,354944.9854044641,65.45939381454728,62.27209513106966,13.091878762909456,24.17218769098139,-25.17266147268292,0.207125460524202,-0.2156981919797195,0.2990415619005092,181.8150583320832,57.2461080444176,182.19566141174448,57.029832698403,2006-03-29 10:10:26.946
516,-2612.2061030515256,2787.7938969484744,354945.12697985367,65.459367705049,62.27209400086991,13.091873541009802,24.105787575407877,-25.135257739873797,0.2065564993955917,-0.2153776918414879,0.2984163764783506,181.8565900526736,57.2455498503968,182.23614524079332,57.029598176143374,2006-03-29 10:10:32.349
517,-2606.8034017008504,2793.1965982991496,354945.2693144984,65.459341455549,62.27209287033914,13.091868291109796,24.039439875754677,-25.097785162840204,0.2059879873613718,-0.2150566017864928,0.2977911950924543,181.89812052386137,57.244978482574034,182.2766285306804,57.029351059017344,2006-03-29 10:10:37.752
518,-2601.4007003501747,2798.5992996498253,354945.4124084936,65.45931506603004,62.272091739477375,13.091863013206009,23.973144706736285,-25.06024380649605,0.2054199254047021,-0.2147349223709057,0.2971660181847436,181.9396497165972,57.244393941654856,182.31711125521537,57.02909134718515,2006-03-29 10:10:43.154
519,-2595.9979989994995,2804.0020010005005,354945.5562622687,65.45928853641327,62.27209060828448,13.091857707282651,23.90690211773417,-25.02263370511665,0.2048523139489244,-0.2144126538883662,0.2965408456199476,181.98117760183587,57.24379622836088,182.35759338718495,57.028819041088894,2006-03-29 10:10:48.557
520,-2590.5952976488243,2809.404702351176,354945.700875531,65.45926186675295,62.27208947676053,13.09185237335059,23.8407121835624,-24.98495490594308,0.2042851536353038,-0.2140897967436132,0.2959156774935174,182.0227041505413,57.24318534342988,182.398074899783,57.02853414107452,2006-03-29 10:10:53.960
521,-2585.192596298149,2814.807403701851,354945.8462483947,65.45923505702847,62.2720883449056,13.091847011405694,23.7745749092753,-24.94720742326663,0.2037184445073559,-0.2137663510590504,0.295290513283845,182.06422933368188,57.2425612876157,182.4385557651108,57.02823664778972,2006-03-29 10:10:59.362
522,-2579.7898949474734,2820.2101050525266,354945.99238052435,65.45920810730195,62.27208721271963,13.09184162146039,23.708490430343865,-24.909391331894323,0.2031521877260947,-0.2134423174756204,0.2946653536156499,182.10575312223332,57.24192406168813,182.47903595732376,57.02792656137351,2006-03-29 10:11:04.765
523,-2574.387193596798,2825.612806403202,354946.1392728542,65.45918101740146,62.27208608020253,13.091836203480293,23.64245872184085,-24.871506633578,0.2025863830781325,-0.2131176960082807,0.2940401977121969,182.1472754871772,57.24127366643367,182.51951544806272,57.02760388261513,2006-03-29 10:11:10.168
524,-2568.984492246123,2831.015507753877,354946.2869236537,65.45915378764651,62.27208494735444,13.0918307575293,23.57647996488325,-24.833553424464423,0.2020210321156083,-0.2127924874808275,0.2934150465994893,182.18879639950623,57.24061010265376,182.55999421221432,57.02726861150043,2006-03-29 10:11:15.571
525,-2563.5817908954477,2836.4182091045527,354946.4353345664,65.45912641773434,62.27208381417535,13.091825283546868,23.510554113812304,-24.79553169738772,0.2014561344474917,-0.2124666918318055,0.2927898993229136,182.23031583021464,57.23993337116711,182.60047222110347,57.02692074892833,2006-03-29 10:11:20.973
526,-2558.179089544772,2841.820910455228,354946.5845047529,65.45909890782012,62.272082680665214,13.091819781564023,23.444681282043238,-24.75744151723636,0.2008916910458059,-0.2121403096171694,0.2921647563141425,182.2718337503078,57.2392434728078,182.6409494485634,57.026560295188375,2006-03-29 10:11:26.376
527,-2552.776388194097,2847.223611805903,354946.73443417007,65.45907125791213,62.27208154682394,13.091814251582424,23.37886147836556,-24.719282901908382,0.2003277019860696,-0.2118133409902284,0.2915396170956565,182.31335013079484,57.23854040842619,182.6814258667864,57.02618725099392,2006-03-29 10:11:31.779
528,-2547.3736868434216,2852.6263131565784,354946.88512364274,65.45904346785862,62.27208041265182,13.091808693571725,23.313094833051256,-24.681055925606564,0.1997641683847453,-0.2114857865867489,0.2909144822557367,182.3548649426968,57.23782417888851,182.72190144988284,57.02580161658615,2006-03-29 10:11:37.181
529,-2541.970985492746,2858.029014507254,354947.0365717679,65.4590155379187,62.27207927814863,13.091803107583742,23.24738131735665,-24.64276058881193,0.1992010899957404,-0.2111576464107998,0.2902893509874005,182.39637815703836,57.237094785077865,182.76237616946847,57.02540339286224,2006-03-29 10:11:42.584
530,-2536.5682841420708,2863.431715857929,354947.1887796745,65.45898746788451,62.27207814331434,13.091797493576902,23.181721116133502,-24.60439699200112,0.1986384684031938,-0.2108289213232798,0.2896642243629847,182.43788974485653,57.23635222789176,182.80285000052385,57.02499257986714,2006-03-29 10:11:47.987
531,-2531.1655827913955,2868.8344172086045,354947.34174714005,65.45895925779746,62.2720770081492,13.091791851559492,23.116114183959077,-24.56596512795312,0.1980763032180942,-0.2104996112622618,0.2890391014293494,182.47939967719324,57.23559650824525,182.8433229144169,57.02456917859678,2006-03-29 10:11:53.389
532,-2525.7628814407203,2874.23711855928,354947.49547434493,65.45893090762463,62.27207587265284,13.091786181524927,23.05056059621048,-24.52746504569661,0.1975145950865257,-0.2101697166478041,0.2884139822942064,182.5209079250959,57.23482762706934,182.88379488441677,57.02413318957557,2006-03-29 10:11:58.792
533,-2520.3601800900447,2879.639819909956,354947.6499604557,65.4589024175201,62.27207473682549,13.091780483504015,22.985060449863656,-24.48889680604239,0.1969533448396457,-0.2098392380009226,0.2877888672652402,182.56241445962797,57.23404558531001,182.92426588414585,57.02368461324099,2006-03-29 10:12:04.195
534,-2514.957478739369,2885.0425212606306,354947.8052063732,65.4588737873181,62.27207360066716,13.09177475746362,22.919613804159223,-24.45026045120348,0.1963925529852688,-0.2095081756832745,0.2871637563122776,182.60391925185303,57.23325038393008,182.9647358866332,57.02322345020852,2006-03-29 10:12:09.598
535,-2509.554777388694,2890.445222611306,354947.96121114085,65.45884501719539,62.27207246417792,13.091769003439078,22.85422066012872,-24.411555996636917,0.1958322195324338,-0.2091765298272544,0.2865386488967623,182.64542227284647,57.232442023908725,183.0052048640035,57.02274970134186,2006-03-29 10:12:15.000
536,-2504.152076038019,2895.847923961981,354948.1179757758,65.45881610696479,62.272071327357565,13.091763221392958,22.788881155648127,-24.37278352219357,0.1952723456627564,-0.2088443011170264,0.2859135456843817,182.68692349369604,57.23162050623991,183.0456727905416,57.02226336696169,2006-03-29 10:12:20.403
537,-2498.749374687344,2901.2506253126567,354948.27549906616,65.45878705685014,62.27207019020635,13.091757411370027,22.723595274225968,-24.33394303532122,0.1947129312351251,-0.2085114896163565,0.2852884459837968,182.7284228854912,57.23078583193495,183.08613963810828,57.02176444803336,2006-03-29 10:12:25.806
538,-2493.346673336668,2906.653326663332,354948.43378261966,65.45875786655533,62.27206905272398,13.091751573311068,22.65836314731117,-24.2950346132607,0.1941539773760833,-0.208178095987045,0.2846633504061409,182.76992041933624,57.22993800202036,183.1266053809009,57.0212529449328,2006-03-29 10:12:31.208
539,-2487.943971985993,2912.056028014007,354948.59282432764,65.45872853646962,62.272067914910856,13.091745707293926,22.59318478039426,-24.25605827483262,0.1935954841328755,-0.2078441203903081,0.2840382584598585,182.8114160663408,57.22907701753891,183.1670699911424,57.02072885855848,2006-03-29 10:12:36.611
540,-2482.541270635317,2917.4587293646828,354948.7526267343,65.45869906612417,62.27206677676649,13.091739813224834,22.52806026952745,-24.217014080842024,0.1930374523287407,-0.2075095633471133,0.283413170445689,182.8529097976273,57.22820287954912,183.2075334424894,57.020192189460886,2006-03-29 10:12:42.014
541,-2477.138569284642,2922.861430715358,354948.9131874072,65.45866945596795,62.27206563829127,13.091733891193591,22.462989597240345,-24.17790203898716,0.1924798818141773,-0.2071744249233735,0.2827880856684528,182.89440158432345,57.22731558912625,183.2479957068193,57.019642938667324,2006-03-29 10:12:47.416
542,-2471.735867933967,2928.264132066033,354949.0745078259,65.45863970572847,62.27206449948507,13.091727941145695,22.3979729328498,-24.13872224582204,0.1919227740402057,-0.206838705946378,0.2821630050802829,182.93589139756887,57.22641514736034,183.2884567589532,57.01908110645034,2006-03-29 10:12:52.819
543,-2466.333166583292,2933.6668334167084,354949.236587743,65.4586098154518,62.27206336034788,13.091721963090356,22.333010281725667,-24.09947472068892,0.1913661290530343,-0.2065024065818133,0.2815379281920863,182.977379208512,57.225501555358576,183.3289165711446,57.01850669376845,2006-03-29 10:12:58.222
544,-2460.930465232616,2939.069534767384,354949.3994268493,65.45857978519524,62.27206222087968,13.09171595703905,22.26810164292124,-24.060159479014256,0.1908099468447464,-0.2061655269618136,0.2809128544537536,183.01886498831203,57.22457481424357,183.36937511555752,57.01791970162954,2006-03-29 10:13:03.625
545,-2455.5277638819407,2944.4722361180598,354949.56302490475,65.45854961500353,62.27206108108052,13.091709923000709,22.20324717028393,-24.02077661131137,0.1902542287338082,-0.2058280678619076,0.2802877846883687,183.06034870813815,57.22363492515362,183.40983236679463,57.01732013040696,2006-03-29 10:13:09.027
546,-2450.125062531265,2949.8749374687345,354949.7273826309,65.45851930474396,62.27205994095041,13.091703860948792,22.13844690116377,-23.981326151727217,0.1896989750404549,-0.2054900295746396,0.2796627186860803,183.101830339169,57.22268188924327,183.45028829763737,57.01670798097847,2006-03-29 10:13:14.430
547,-2444.7223611805903,2955.2776388194097,354949.89249937586,65.45848885453714,62.27205880048941,13.091697770907428,22.07370085443505,-23.94180812688079,0.1891441859266085,-0.2051514123280491,0.2790376560823815,183.1433098525896,57.22171570768365,183.4907428805817,57.01608325430378,2006-03-29 10:13:19.833
548,-2439.3196598299146,2960.6803401700854,354950.05837587954,65.45845826424701,62.2720576596972,13.091691652849402,22.009009111911453,-23.902222593094763,0.1885898620934988,-0.204812216604697,0.2784125970655727,183.18478721960508,57.22073638166038,183.5311960891304,57.01544595109986,2006-03-29 10:13:25.235
549,-2433.9169584792394,2966.0830415207606,354950.2250111221,65.45842753406203,62.27205651857429,13.091685506812404,21.94437174354396,-23.862569601063715,0.1880360041407073,-0.2044724428389192,0.2777875417193438,183.2262624114212,57.21974391237646,183.57164789659905,57.01479607214981,2006-03-29 10:13:30.638
550,-2428.514257128564,2971.485742871436,354950.392405608,65.45839666388957,62.27205537712044,13.091679332777916,21.87978875422716,-23.822849170965664,0.1874826121103666,-0.2041320912035652,0.277162489557528,183.2677353992582,57.218738301050045,183.6120982752944,57.014133618516254,2006-03-29 10:13:36.041
551,-2423.1115557778885,2976.8884442221115,354950.56055947026,65.45836565370553,62.27205423533549,13.091673130741103,21.81526025543232,-23.78306137381483,0.1869296869578319,-0.2037911623070836,0.2765374410326545,183.3092061543485,57.21771954891533,183.65254719920736,57.013458590837736,2006-03-29 10:13:41.444
552,-2417.7088544272133,2982.2911455727867,354950.729472395,65.45833450356812,62.27205309321969,13.091666900713625,21.750786288562665,-23.743206248104475,0.1863772290380663,-0.2034496564792617,0.2759123959856523,183.35067464793315,57.2166876572225,183.69299464123543,57.01277099005042,2006-03-29 10:13:46.846
553,-2412.306153076538,2987.693846923462,354950.8991445215,65.45830321345213,62.27205195077295,13.091660642690425,21.686366926813243,-23.70328384661372,0.1858252389784468,-0.2031075741722978,0.2752873545317231,183.39214085126423,57.215642627237614,183.7334405747848,57.012070816982686,2006-03-29 10:13:52.249
554,-2406.903451725863,2993.096548274137,354951.0695758715,65.45827178335388,62.27205080799528,13.091654356670777,21.622002170085104,-23.663294188253342,0.185273716778316,-0.2027649155481836,0.2746623161479696,183.43360473560648,57.21458446024264,183.77388497212172,57.011358072772175,2006-03-29 10:13:57.652
555,-2401.500750375187,2998.499249624813,354951.2407666385,65.45824021323816,62.27204966488667,13.09164804264763,21.557692149707933,-23.62323735437478,0.1847226635631881,-0.2024216813039447,0.2740372814662736,183.47506627223663,57.21351315753521,183.8143278075865,57.01063275803156,2006-03-29 10:14:03.054
556,-2396.098049024512,3003.901950975488,354951.4127163237,65.4582085031973,62.27204852144706,13.09164170063946,21.493436847653843,-23.583113355907265,0.1841720791787768,-0.2020778715331819,0.2734122498097196,183.51652543243867,57.21242872042959,183.8547690531797,57.00989487400005,2006-03-29 10:14:08.457
557,-2390.6953476738367,3009.3046523261637,354951.58542523603,65.45817665317476,62.27204737767668,13.09163533063495,21.42923641484304,-23.542922283774352,0.183621964918461,-0.2017334870149418,0.2727872219833759,183.55798218751352,57.21133115025471,183.8952086835699,57.00914442123885,2006-03-29 10:14:13.860
558,-2385.292646323161,3014.7073536768385,354951.7588933404,65.45814466317744,62.272046233575225,13.091628932635489,21.365090798809,-23.50266413165193,0.183072320332859,-0.2013885276949869,0.2721621970025321,183.59943650876923,57.210220448356566,183.9356466702379,57.00838140116822,2006-03-29 10:14:19.262
559,-2379.889944972486,3020.110055027514,354951.933120307,65.45811253326653,62.27204508914298,13.091622506653303,21.3010001046728,-23.46233897033008,0.1825231463229097,-0.2010429941798469,0.2715371752802818,183.6408883675268,57.2090966160965,183.9760829871497,57.00760581455637,2006-03-29 10:14:24.665
560,-2374.48724362181,3025.5127563781894,354952.10810676386,65.45808026332666,62.27204394437982,13.091616052665334,21.23696442726677,-23.421946866120205,0.1819744437013902,-0.2006968870376755,0.2709121571415865,183.68233773512372,57.20795965485112,184.01651760812447,57.006817662225615,2006-03-29 10:14:30.068
561,-2369.0845422711354,3030.915457728865,354952.2838521401,65.45804785346351,62.27204279928575,13.091609570692702,21.172983786818417,-23.381487846636563,0.1814262126418108,-0.2003502065050428,0.2702871422361478,183.72378458290308,57.20680956601385,184.05695050581423,57.006016945349856,2006-03-29 10:14:35.471
562,-2363.68184092046,3036.31815907954,354952.4603565452,65.45801530365732,62.27204165386067,13.091603060731464,21.109058185530674,-23.34096193422191,0.1808784531632342,-0.2000029527733494,0.269662130076827,183.76522888222263,57.20564635099402,184.0973816526009,57.005203665164856,2006-03-29 10:14:40.873
563,-2358.2791395697845,3041.7208604302155,354952.63762030186,65.45798261384897,62.272040508104766,13.091596522769796,21.045187785070908,-23.300369227253576,0.1803311666511256,-0.1996551266855123,0.2690371215763127,183.80667060445543,57.20447001121532,184.13781102338316,57.00437782226256,2006-03-29 10:14:46.276
564,-2352.8764382191093,3047.1235617808907,354952.81564288784,65.4579497841352,62.272039362018,13.091589956827038,20.98137255006704,-23.259709728625,0.1797843528025775,-0.1993067282662773,0.2684121159079035,183.84810972098344,57.20328054811892,184.1782385899737,57.00353941807889,2006-03-29 10:14:51.679
565,-2347.473736868434,3052.526263131566,354952.9944244315,65.45791681449276,62.272038215600325,13.09158336289855,20.9176126097967,-23.218983521699503,0.1792380127255165,-0.1989577582299116,0.2677871137022843,183.88954620320249,57.20207796316093,184.2186643267821,57.00268845336834,2006-03-29 10:14:57.081
566,-2342.0710355177584,3057.9289644822416,354953.17396531056,65.45788370485242,62.27203706885184,13.091576740970485,20.85390796601063,-23.178190628896093,0.1786921464351284,-0.1986082167684699,0.2671621144703575,183.93098002252037,57.20086225781352,184.2590882062262,57.001824929429,2006-03-29 10:15:02.484
567,-2336.6683341670832,3063.3316658329168,354953.35426508123,65.45785045529645,62.27203592177244,13.09157009105929,20.79025868773773,-23.1373311031416,0.1781467545230851,-0.1982581043354191,0.266537118303255,183.9724111503608,57.19963343356436,184.29951020179408,57.0009488473103,2006-03-29 10:15:07.887
568,-2331.265632816408,3068.734367183592,354953.53532366507,65.45781706583973,62.27203477436215,13.091563413167949,20.72666481590091,-23.09640498688185,0.1776018373402264,-0.1979074212944177,0.2659121250642515,184.01383955815493,57.1983914919177,184.3399302865381,57.00006020816924,2006-03-29 10:15:13.289
569,-2325.862931465733,3074.137068534267,354953.7171416276,65.45778353637841,62.27203362662097,13.091556707275684,20.66312645737793,-23.0554123535213,0.177057395802539,-0.1975561682743993,0.2652871351914864,184.0552652173548,57.19713643439222,184.3803484345652,56.99915901290934,2006-03-29 10:15:18.692
570,-2320.460230115057,3079.539769884943,354953.8997182893,65.45774986703822,62.27203247854903,13.091549973407645,20.5996436296402,-23.014353232726958,0.1765134300599125,-0.1972043455295253,0.2646621483324313,184.0966880994181,57.19586826252376,184.42076461858264,56.99824526282973,2006-03-29 10:15:24.095
571,-2315.057528764382,3084.942471235618,354954.0830546588,65.45771605763362,62.27203133014613,13.091543211526725,20.536216352823534,-22.973227655116123,0.1759699402850667,-0.1968519533221001,0.2640371641561762,184.13810817582163,57.19458697786304,184.461178811357,56.99731895923619,2006-03-29 10:15:29.498
572,-2309.6548274137067,3090.3451725862933,354954.2671489548,65.45768210849346,62.27203018141245,13.091536421698692,20.472844749992657,-22.932035704760523,0.1754269275326883,-0.1964989923724623,0.2634121832611559,184.1795254180537,57.19329258197681,184.50159098727977,56.99638010298838,2006-03-29 10:15:34.900
573,-2304.2521260630315,3095.7478739369685,354954.4520024502,65.45764801938354,62.27202903234791,13.091529603876708,20.409528804722875,-22.8907773939726,0.1748843916622196,-0.1961454627860681,0.2627872049908347,184.220939797614,57.19198507644758,184.5420011185631,56.99542869558225,2006-03-29 10:15:40.303
574,-2298.849424712356,3101.150575287644,354954.6376150487,65.45761379032199,62.27202788295256,13.091522758064396,20.34626864533254,-22.84945280858174,0.1743423337733634,-0.1957913652983176,0.2621622299845531,184.26235128602016,57.19066446287347,184.5824091797064,56.99446473789364,2006-03-29 10:15:45.706
575,-2293.4467233616806,3106.5532766383194,354954.8239866846,65.45757942132136,62.27202673322635,13.091515884264272,20.283064271424536,-22.808061971140223,0.1738007538628967,-0.1954367001024091,0.2615372577428988,184.3037598548034,57.1893307428682,184.62281514320117,56.99348823136139,2006-03-29 10:15:51.108
576,-2288.0440220110054,3111.9559779889946,354955.0111173882,65.45754491237653,62.27202558316924,13.091508982475306,20.219915767452225,-22.76660494534028,0.173259652654655,-0.1950814677440568,0.2609122885133522,184.3451654755058,57.18798391806173,184.66321898287927,56.99249917708472,2006-03-29 10:15:56.511
577,-2282.6413206603297,3117.3586793396703,354955.1990062273,65.45751026365986,62.27202443278144,13.09150205273197,20.15682311653917,-22.725081745706916,0.1727190300042076,-0.1947256683476765,0.2602873216517963,184.38656811968565,57.18662399009944,184.70362067099688,56.99149757660357,2006-03-29 10:16:01.914
578,-2277.2386193096545,3122.761380690345,354955.38765476027,65.45747547488439,62.27202328206268,13.09149509497688,20.09378646871732,-22.68349246946916,0.172178887197313,-0.1943693027463491,0.2596623579935839,184.4279677589157,57.18525096064192,184.74402018244203,56.99048343075796,2006-03-29 10:16:07.316
579,-2271.8359179589797,3128.1640820410207,354955.5770613937,65.45744054634442,62.27202213101329,13.091488109268884,20.03080584868717,-22.64183715182816,0.1716392244458004,-0.194012371241658,0.2590373972635475,184.46936436478632,57.18386483136582,184.78441749015147,56.989456740940334,2006-03-29 10:16:12.719
580,-2266.433216608304,3133.566783391696,354955.7672277215,65.45740547774645,62.27202097963298,13.09148109554929,19.96788127934829,-22.600115827328533,0.1711000419460667,-0.1936548741295616,0.258412439172382,184.51075790889604,57.18246560396404,184.82481256704023,56.9884175085652,2006-03-29 10:16:18.122
581,-2261.0305152576284,3138.969484742372,354955.9581523031,65.4573702693566,62.27201982792189,13.09147405387132,19.90501283356151,-22.558328555427256,0.170561340322612,-0.1932968119194844,0.257787483874405,184.55214836286373,57.18105328014387,184.8652053868257,56.98736573484605,2006-03-29 10:16:23.525
582,-2255.627813906953,3144.372186093047,354956.14983590046,65.4573349210348,62.272018675879934,13.09146698420696,19.84220055825697,-22.516475383511786,0.1700231199777434,-0.1929381850174313,0.257162531299296,184.59353569832064,57.1796278616295,184.9055959228288,56.98630142111769,2006-03-29 10:16:28.927
583,-2250.225112556278,3149.774887443722,354956.342278186,65.45729943284192,62.27201752350723,13.091459886568384,19.779444509754835,-22.474556363583844,0.1694853813942278,-0.1925789938689458,0.2565375814596773,184.6349198869129,57.17818935016004,184.9459841485307,56.98522456869003,2006-03-29 10:16:34.330
584,-2244.8224112056027,3155.1775887943973,354956.53547947784,65.45726380471977,62.27201637080372,13.091452760943955,19.716744722407284,-22.43257153569396,0.1689481248665944,-0.1922192388171651,0.2559126341670024,184.67630090030428,57.17673774749038,184.9863700370838,56.98413517899203,2006-03-29 10:16:39.733
585,-2239.419709854927,3160.580290145073,354956.72943950404,65.45722803671892,62.27201521776951,13.091445607343784,19.654101299901104,-22.39052097702032,0.1684113512834801,-0.1918589205233626,0.2552876898639443,184.71767871017065,57.1752730553911,185.0267535627383,56.98303325314755,2006-03-29 10:16:45.135
586,-2234.017008504252,3165.982991495748,354956.92415838904,65.45719212881687,62.2720140644045,13.091438425763377,19.59151424205153,-22.34840471141413,0.167875060643476,-0.1914980391918692,0.2546627480624551,184.75905328820664,57.173795275648295,185.06713469813164,56.98191879275697,2006-03-29 10:16:50.538
587,-2228.6143071535766,3171.385692846424,354957.11963572126,65.45715608109002,62.27201291070875,13.091431216218004,19.52898361668348,-22.306222796510564,0.167339253527928,-0.1911365953165004,0.2540378088767035,184.8004246061201,57.17230441006372,185.1075134169796,56.98079179914426,2006-03-29 10:16:55.941
588,-2223.211605802901,3176.7883941970986,354957.3158718013,65.4571198934834,62.272011756682254,13.091423978696678,19.466509477976963,-22.26397528572249,0.1668039304012623,-0.1907745893548924,0.2534128723165689,184.84179263563607,57.17080046045452,185.14788969279888,56.97965227368546,2006-03-29 10:17:01.343
589,-2217.8089044522258,3182.1910955477742,354957.51286694343,65.45708356593947,62.27201060232487,13.091416713187895,19.404091877791373,-22.221662228415905,0.1662690917080199,-0.1904120217300051,0.2527879383528042,184.88315734849297,57.16928342865412,185.1882634990816,56.97850021780779,2006-03-29 10:17:06.746
590,-2212.4062031015505,3187.593796898449,354957.7106202787,65.45704709861899,62.27200944763685,13.0914094197238,19.34173088506666,-22.17928368531896,0.1657347380390999,-0.1900488929621578,0.2521630071257825,184.92451871644883,57.16775331651032,185.22863480960504,56.97733563285477,2006-03-29 10:17:12.149
591,-2207.003501750876,3192.9964982491247,354957.9091327325,65.45701049135174,62.27200829261808,13.091402098270349,19.27942649575436,-22.13683967911314,0.1652008693599835,-0.1896852032456593,0.2515380781192202,184.9658767112757,57.16621012588759,185.26900359701384,56.97615852051548,2006-03-29 10:17:17.552
592,-2201.6008004002,3198.3991995998003,354958.1084036827,65.45697374425295,62.27200713726859,13.09139474885059,19.21717879893824,-22.094330280245995,0.1646674864341756,-0.1893209531841117,0.250913151649966,185.0072313047608,57.16465385866557,185.30936983542665,56.97496888208129,2006-03-29 10:17:22.954
593,-2196.1980990495244,3203.801900950476,354958.3084330489,65.45693685733788,62.27200598158832,13.091387371467574,19.15498787880688,-22.051755557490623,0.1641345899832348,-0.1889561433667697,0.2502882279962635,185.0485824687122,57.1630845167389,185.3497334989042,56.973766718873215,2006-03-29 10:17:28.357
594,-2190.795397698849,3209.2046023011508,354958.5092213269,65.45689983051562,62.27200482557747,13.091379966103126,19.09285375144619,-22.00911554405171,0.1636021801451669,-0.1885907740781127,0.2496633068235363,185.0899301749506,57.16150210201808,185.3900945604496,56.972552032535496,2006-03-29 10:17:33.760
595,-2185.392696348174,3214.607303651826,354958.71076835867,65.45686266381576,62.2720036692357,13.09137253276315,19.03077645215362,-21.966410283294536,0.1630702572225954,-0.1882248456896842,0.249038387971216,185.13127439531337,57.1599066164299,185.43045299338192,56.97132482464083,2006-03-29 10:17:39.162
596,-2179.9899949974983,3220.0100050025017,354958.9130742373,65.45682535722159,62.27200251256324,13.09136507144432,18.96875602914081,-21.92363982637525,0.1625388216288013,-0.187858358639785,0.2484134714018628,185.1726151016556,57.1582980619158,185.47080877123864,56.97008509670949,2006-03-29 10:17:44.565
597,-2174.587293646823,3225.412706353177,354959.1161377099,65.45678791096468,62.27200135556024,13.091357582192936,18.906792548611214,-21.880804233074144,0.162007873931232,-0.1874913134406138,0.2477885572348846,185.21395226584983,57.15667644043258,185.5111618678548,56.96883285020244,2006-03-29 10:17:49.968
598,-2169.184592296148,3230.815407703852,354959.31996080675,65.45675032467106,62.27200019822644,13.091350064934211,18.844886117518502,-21.837903585246853,0.1614774150465115,-0.1871237107935267,0.2471636459609768,185.25528585978697,57.15504175395272,185.5515122577207,56.96756808640573,2006-03-29 10:17:55.370
599,-2163.7818909454727,3236.2181090545278,354959.52454190253,65.45671259864095,62.27199904056192,13.091342519728189,18.78303667895099,-21.794937878869888,0.1609474444871471,-0.1867555506640077,0.2465387365963682,185.29661585536977,57.15339400446487,185.5918599127668,56.96629080736361,2006-03-29 10:18:00.773
600,-2158.379189594797,3241.620810405203,354959.7298815344,65.45667473277578,62.27199788256685,13.091334946555156,18.72124436838661,-21.751907210888582,0.1604179634141786,-0.1863868338827124,0.2459138298895145,185.33794222452616,57.151733193971744,185.6322048079637,56.96500101426204,2006-03-29 10:18:06.176
601,-2152.976488244122,3247.023511755878,354959.9359798816,65.456636727043,62.27199672424089,13.0913273454086,18.659509169690065,-21.708811599697544,0.1598889716895134,-0.1860175606072191,0.2452889252309548,185.37926493919383,57.15005932449285,185.67254691591208,56.96369870898254,2006-03-29 10:18:11.579
602,-2147.5737868934466,3252.4262131065534,354960.1428365167,65.45659858152189,62.27199556558443,13.091319716304378,18.59783119987432,-21.665651132839,0.1593604703159691,-0.1856477315876116,0.2446640232046742,185.4205839713337,57.1483723980623,185.71288621132197,56.962383892823865,2006-03-29 10:18:16.981
