psi_deg,lat_deg,lon_deg,elev_m,eff_radius_km,ang_rad,radius_px,x_px,y_px,sun_visible,radius_comp_px,ae_x,ae_y
4.74609375,26.43379158129765,91.79790462057186,2729.75176306858,1740.129751763069,0.004900448887649,32.76744291913149,32.65508813454547,2.7111868957355068,True,540.2944365723728,2586.441845719192,1035.295895383446
4.921875,26.609572362156094,91.7974507374558,2729.7534754880908,1740.1297534754883,0.0049004488924746,32.76744295139929,32.64661668145878,2.81135853762982,True,540.2944371044287,2586.302161979337,1033.644189421788
5.09765625,26.78535314157021,91.79699545698934,2729.755187767816,1740.129755187768,0.0049004488973003,32.76744298366709,32.637837945965515,2.9115037181441403,True,540.2944376364846,2586.1574115342423,1031.9929197754211
5.2734375,26.96113391952442,91.79653876409928,2729.7568999063005,1740.1297568999066,0.0049004489021033,32.76744301578339,32.628752010543,3.011621494659911,True,540.2944381660426,2586.007595743857,1030.3421019869545
5.44921875,27.136914696002982,91.79608064356538,2729.75861190202,1740.1297586119024,0.0049004489069063,32.767443047899704,32.61935896086189,3.111710924843435,True,540.2944386956007,2585.852716020783,1028.6917515943005
5.625,27.312695470990025,91.79562108001824,2729.760323753366,1740.1297603237538,0.0049004489117546,32.767443080319,32.60965888563403,3.2117710666445167,True,540.2944392301546,2585.692773827769,1027.0418841306966
5.80078125,27.4884762444695,91.7951600579369,2729.76203545896,1740.1297620354592,0.0049004489165349,32.76744311228381,32.599651875405776,3.3118009781851527,True,540.2944397572145,2585.5277706578117,1025.3925151265416
5.9765625,27.664257016425207,91.79469756164669,2729.763747017052,1740.1297637470177,0.0049004489213606,32.7674431445516,32.589338025120085,3.4117997180203665,True,540.2944402892704,2585.357708076403,1023.7436601050939
6.15234375,27.840037786840774,91.79423357531684,2729.7654584261218,1740.1297654584264,0.0049004489262089,32.76744317697091,32.57871743170335,3.5117663449104124,True,540.2944408238245,2585.1825876817384,1022.0953345862276
6.328125,28.01581855569968,91.79376808295817,2729.767169684561,1740.1297671696848,0.0049004489310345,32.7674432092387,32.56779019481871,3.611699917899249,True,540.2944413558803,2585.0024111171388,1020.4475540851395
6.50390625,28.19159932298524,91.79330106842052,2729.7688807907725,1740.129768880791,0.0049004489358602,32.7674432415065,32.556556417467576,3.711599496389737,True,540.2944418879363,2584.81718008097,1018.8003341111078
6.6796875,28.367380088680576,91.79283251539056,2729.770591743083,1740.1297705917434,0.0049004489406858,32.7674432737743,32.54501620538593,3.811464140088928,True,540.2944424199922,2584.6268963166867,1017.1536901683955
6.85546875,28.54316085276868,91.7923624073892,2729.772302539961,1740.1297723025402,0.0049004489454888,32.76744330589061,32.53316966704362,3.911292909014613,True,540.2944429495502,2584.431561612823,1015.507637756142
7.03125,28.71894161523231,91.79189072776887,2729.774013179587,1740.12977401318,0.0049004489502918,32.76744333800691,32.5210169140947,4.0110848635574845,True,540.2944434791082,2584.231177810414,1013.8621923673376
7.207031249999999,28.89472237605412,91.7914174597114,2729.775723660441,1740.1297757236607,0.0049004489550948,32.76744337012322,32.50855806092491,4.110839064437589,True,540.2944440086662,2584.0257467955403,1012.2173694895422
7.3828125,29.07050313521652,91.79094258622494,2729.777433980693,1740.129777433981,0.0049004489599431,32.767443402542504,32.495793225101586,4.2105545727692535,True,540.2944445432199,2583.8152705067396,1010.5731846038144
7.55859375,29.24628389270176,91.79046609014158,2729.7791441386034,1740.1297791441389,0.0049004489647234,32.76744343450732,32.4827225260204,4.310230449895192,True,540.2944450702801,2583.599750912699,1008.929653187447
7.734374999999999,29.42206464849193,91.7899879541146,2729.7808541325685,1740.1297808541328,0.0049004489695491,32.76744346677513,32.46934608745826,4.409865757725799,True,540.2944456023362,2583.3791900543465,1007.2867907083727
7.91015625,29.597845402568915,91.78950816061568,2729.7825639607727,1740.129782563961,0.0049004489743974,32.767443499194414,32.45566403516828,4.509459558437447,True,540.2944461368899,2583.153590005193,1005.6446126301381
8.0859375,29.773626154914385,91.78902669193218,2729.784273621466,1740.1297842736217,0.0049004489791777,32.76744353115922,32.441676497330384,4.609010914531416,True,540.2944466639499,2582.9229528787682,1004.0031344109328
8.26171875,29.949406905509864,91.78854353016428,2729.785983112757,1740.1297859831132,0.004900448984026,32.767443563578524,32.42738360650016,4.708518889118819,True,540.2944471985039,2582.687280860748,1002.362371498891
8.4375,30.12518765433663,91.788058657222,2729.787692432972,1740.1297876924332,0.0049004489888064,32.767443595543334,32.41278549630737,4.807982545463378,True,540.2944477255639,2582.446576154522,1000.7223393396304
8.61328125,30.3009684013758,91.78757205482243,2729.7894015802194,1740.1297894015806,0.004900448993632,32.76744362781113,32.39788230490395,4.907400947484498,True,540.2944482576198,2582.2008410380436,999.0830533679574
8.7890625,30.476749146608267,91.7870837044866,2729.791110552611,1740.129791110553,0.004900448998435,32.76744365992743,32.38267417211425,5.006773159351539,True,540.2944487871778,2581.950077816842,997.444529014557
8.96484375,30.652529890014726,91.78659358753654,2729.7928193483203,1740.1297928193487,0.0049004490032607,32.76744369219524,32.36716124138193,5.106098245781145,True,540.2944493192339,2581.694288856126,995.8067817010901
9.140625,30.82831063157567,91.78610168509208,2729.7945279655323,1740.129794527966,0.0049004490080863,32.76744372446304,32.35134365857018,5.205375271864988,True,540.2944498512898,2581.4334765609983,994.169826843034
9.31640625,31.00409137127136,91.78560797806786,2729.7962364022096,1740.1297962364026,0.004900449012912,32.767443756730835,32.335221572559526,5.304603303169794,True,540.2944503833456,2581.1676433863136,992.5336798480326
9.4921875,31.179872109081867,91.78511244716994,2729.7979446564605,1740.1297979446567,0.0049004490176923,32.76744378869565,32.31879513479775,5.403781405673482,True,540.2944509104058,2580.8967918292574,990.8983561169501
9.66796875,31.35565284498702,91.78461507289268,2729.799652726393,1740.129799652727,0.0049004490225179,32.76744382096345,32.30206450049397,5.502908645972893,True,540.2944514424617,2580.620924449036,989.2638710404453
9.84375,31.53143357896643,91.78411583551544,2729.8013606100394,1740.1298013606104,0.0049004490272983,32.76744385292827,32.28502982652517,5.601984090943739,True,540.2944519695218,2580.3400438323556,987.6302400045787
10.01953125,31.707214310999497,91.78361471509908,2729.803068305293,1740.1298030683056,0.0049004490321239,32.76744388519606,32.26769127382479,5.701006808152777,True,540.2944525015777,2580.054152632809,985.9974783840164
